"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
13248,22564,44725.67,59340.72,164.32,1537,409,0,15.52
13249,22566,44726.65,59307.85,190.59,1573,412,0,20.00
13250,22572,44676.69,59337.05,185.14,1736,409,0,17.25
13251,22574,44673.86,59320.57,180.01,1456,412,0,19.37
13252,22575,44707.49,59335.08,151.37,1241,417,0,16.52
13253,22580,44700.99,59301.66,183.27,1827,407,0,16.16
13254,22585,44671.08,59347.88,200.48,1891,408,0,18.51
13255,22596,44692.82,59397.11,187.44,1965,400,0,15.49
13256,22597,44692.82,59397.11,187.44,1965,400,0,15.49
13257,22599,44712.22,59328.66,177.88,1444,417,0,19.19
13258,22600,44678.91,59332.25,203.38,2044,401,0,17.75
13259,22601,44678.91,59332.25,203.38,2044,401,0,17.75
13260,22610,44666.99,59363.75,183.82,1614,406,0,18.14
13261,22614,44680.01,59294.49,164.51,1269,414,0,18.70
13262,22615,44680.01,59294.49,164.51,1269,414,0,18.70
13263,22619,44677.00,59340.52,209.16,2575,394,0,15.06
13264,22620,44677.00,59340.52,209.16,2575,394,0,15.06
13265,22631,44701.50,59339.05,221.98,2860,392,0,15.10
13266,22632,44709.15,59330.17,212.93,2368,409,0,16.90
13267,22635,44695.80,59318.10,228.35,2636,394,0,17.79
13268,22636,44746.20,59304.69,187.99,1925,406,0,16.12
13269,22637,44695.33,59339.58,222.95,2118,405,0,20.50
13270,22639,44694.40,59350.53,238.58,2348,403,0,21.96
13271,22640,44694.40,59350.53,238.58,2348,403,0,21.96
13272,22641,44684.14,59314.24,179.26,1703,413,0,16.64
13273,22642,44715.90,59359.48,180.44,1775,406,0,16.00
13274,22644,44704.27,59324.48,219.00,2116,408,0,19.91
13275,22645,44704.27,59324.48,219.00,2116,408,0,19.91
13276,22648,44748.91,59322.73,177.16,1638,408,0,16.75
13277,22653,44696.68,59334.05,189.57,1644,412,0,19.04
13278,22654,44696.68,59334.05,189.57,1644,412,0,19.04
13279,22655,44716.17,59297.37,205.70,1750,406,0,21.08
13280,22656,44716.17,59297.37,205.70,1750,406,0,21.08
13281,22658,44692.57,59327.78,200.19,1947,408,0,17.98
13282,22660,44716.86,59352.99,198.40,1762,411,0,19.52
13283,22661,44728.80,59332.25,181.74,1786,414,0,16.30
13284,22664,44730.35,59345.11,217.16,1899,409,0,21.55
13285,22665,44730.35,59345.11,217.16,1899,409,0,21.55
13286,22669,44715.68,59345.57,191.84,1573,405,0,20.20
13287,22674,44715.73,59314.21,149.31,1129,415,0,17.57
13288,22676,44703.39,59337.70,161.80,1147,422,0,20.15
13289,22677,44703.39,59337.70,161.80,1147,422,0,20.15
13290,22678,44712.10,59313.94,200.52,1924,401,0,18.02
13291,22679,44671.82,59334.42,203.37,1857,420,0,19.69
13292,22691,44756.32,59356.32,142.75,1126,414,0,16.27
13293,22692,44756.32,59356.32,142.75,1126,414,0,16.27
13294,22693,44693.97,59331.88,219.80,2961,391,0,15.93
13295,22695,44714.91,59320.87,199.78,2184,405,0,15.96
13296,22696,44655.67,59309.77,181.34,1747,407,0,16.54
13297,22697,44655.67,59309.77,181.34,1747,407,0,16.54
13298,22698,44687.22,59348.52,211.97,2366,404,0,16.64
13299,22699,44687.22,59348.52,211.97,2366,404,0,16.64
13300,22703,44661.47,59362.48,189.80,1627,419,0,19.41
13301,22704,44661.47,59362.48,189.80,1627,419,0,19.41
13302,22705,44699.09,59369.58,171.27,1415,425,0,18.48
13303,22708,44702.53,59317.30,156.20,1208,415,0,17.88
13304,22723,44684.28,59351.31,185.39,1673,420,0,18.18
13305,22727,44717.55,59357.22,207.79,1927,410,0,19.66
13306,22728,44717.55,59357.22,207.79,1927,410,0,19.66
13307,22732,44696.21,59378.40,224.39,2767,401,0,15.95
13308,22733,44663.75,59331.72,174.26,1493,414,0,17.90
13309,22734,44663.75,59331.72,174.26,1493,414,0,17.90
13310,22739,44720.64,59332.50,192.41,2029,403,0,15.91
13311,22740,44720.64,59332.50,192.41,2029,403,0,15.91
13312,22741,44693.11,59331.72,202.76,2277,404,0,15.83
13313,22742,44693.11,59331.72,202.76,2277,404,0,15.83
13314,22743,44714.24,59364.07,222.27,2413,393,0,17.64
13315,22744,44714.24,59364.07,222.27,2413,393,0,17.64
13316,22745,44733.70,59309.56,213.66,2523,398,0,15.75
13317,22749,44718.39,59323.11,162.02,1231,415,0,18.75
13318,22750,44694.77,59360.33,169.81,1412,414,0,17.92
13319,22751,44694.77,59360.33,169.81,1412,414,0,17.92
13320,22755,44697.39,59330.67,191.00,1884,407,0,16.89
13321,22756,44697.39,59330.67,191.00,1884,407,0,16.89
13322,22761,44671.79,59298.37,157.17,1271,420,0,17.31
13323,22771,44690.09,59382.71,209.28,1687,406,0,22.26
13324,22776,44698.32,59332.09,211.41,2221,407,0,17.66
13325,22777,44724.60,59346.91,228.14,2355,403,0,19.32
13326,22782,44693.40,59366.22,185.67,2052,406,0,14.74
13327,22783,44723.31,59341.78,228.83,2803,397,0,16.43
13328,22784,44723.31,59341.78,228.83,2803,397,0,16.43
13329,22786,44697.97,59329.77,179.27,1270,414,0,21.95
13330,22793,44739.94,59308.68,219.32,2309,400,0,18.07
13331,22794,44739.94,59308.68,219.32,2309,400,0,18.07
13332,22797,44710.51,59328.01,155.33,985,422,0,21.65
13333,22798,44710.51,59328.01,155.33,985,422,0,21.65
13334,22799,44681.85,59344.45,181.54,1699,413,0,17.03
13335,22800,44694.65,59336.40,183.17,1740,411,0,17.05
13336,22803,44710.15,59355.53,169.78,1443,418,0,17.63
13337,22804,44720.96,59346.77,218.31,2591,401,0,16.12
13338,22810,44731.19,59341.44,189.20,1615,409,0,19.20
13339,22811,44731.19,59341.44,189.20,1615,409,0,19.20
13340,22813,44730.95,59360.18,180.74,1413,410,0,19.98
13341,22814,44730.95,59360.18,180.74,1413,410,0,19.98
13342,22815,44672.31,59362.38,224.77,2279,403,0,19.37
13343,22817,44711.28,59351.03,161.54,1220,419,0,18.91
13344,22823,44750.31,59320.76,210.84,2242,404,0,17.41
13345,22824,44750.31,59320.76,210.84,2242,404,0,17.41
13346,22833,44679.21,59381.39,177.04,1489,406,0,18.31
13347,22836,44759.05,59321.41,208.70,2125,404,0,17.96
13348,22837,44705.33,59328.83,171.08,1645,405,0,15.59
13349,22838,44705.33,59328.83,171.08,1645,405,0,15.59
13350,22853,44684.66,59318.61,197.50,1734,406,0,19.44
13351,22866,44725.91,59325.06,207.83,2329,398,0,16.13
13352,22867,44725.91,59325.06,207.83,2329,398,0,16.13
13353,22876,44733.77,59335.86,195.33,1834,403,0,17.99
13354,22886,44680.64,59305.85,221.17,2619,391,0,16.48
13355,22887,44680.64,59305.85,221.17,2619,391,0,16.48
13356,22888,44680.44,59332.86,229.57,2163,395,0,21.67
13357,22899,44716.58,59348.41,212.36,1932,407,0,20.22
13358,22900,44716.58,59348.41,212.36,1932,407,0,20.22
13359,22903,44718.91,59342.01,164.49,1217,416,0,19.54
13360,22909,44740.38,59310.05,194.81,2085,399,0,16.13
13361,22910,44740.38,59310.05,194.81,2085,399,0,16.13
13362,22915,44693.33,59327.64,208.65,2359,401,0,16.14
13363,22917,44721.37,59340.52,185.42,1954,400,0,15.34
13364,22918,44721.37,59340.52,185.42,1954,400,0,15.34
13365,22926,44735.17,59331.94,193.14,1811,404,0,17.85
13366,22927,44735.17,59331.94,193.14,1811,404,0,17.85
13367,22928,44695.99,59324.24,207.48,2017,405,0,18.54
13368,22929,44695.99,59324.24,207.48,2017,405,0,18.54
13369,22930,44701.99,59333.81,221.14,2590,401,0,17.09
13370,22931,44701.99,59333.81,221.14,2590,401,0,17.09
13371,22932,44709.40,59349.59,201.08,2044,404,0,17.71
13372,22933,44709.40,59349.59,201.08,2044,404,0,17.71
13373,22934,44733.68,59361.55,167.60,1395,419,0,17.90
13374,22935,44722.09,59337.33,200.41,1941,405,0,18.00
13375,22938,44679.31,59291.45,131.62,1027,423,0,15.53
13376,22939,44679.31,59291.45,131.62,1027,423,0,15.53
13377,22940,44681.78,59343.31,177.07,1417,411,0,19.25
13378,22941,44681.78,59343.31,177.07,1417,411,0,19.25
13379,22945,44671.18,59362.77,211.84,2231,405,0,17.56
13380,22946,44688.58,59296.60,159.83,1191,425,0,19.11
13381,22947,44738.12,59320.14,146.61,970,421,0,19.77
13382,22948,44738.12,59320.14,146.61,970,421,0,19.77
13383,22949,44752.58,59359.95,205.50,2167,388,0,16.66
13384,22951,44675.65,59347.25,207.65,2117,397,0,17.73
13385,22952,44675.65,59347.25,207.65,2117,397,0,17.73
13386,22954,44729.16,59334.97,222.22,2556,400,0,17.65
13387,22955,44699.48,59371.01,218.21,2425,403,0,17.12
13388,22956,44699.48,59371.01,218.21,2425,403,0,17.12
13389,22958,44702.84,59321.61,184.78,1570,406,0,18.80
13390,22959,44702.84,59321.61,184.78,1570,406,0,18.80
13391,22962,44686.72,59321.51,213.07,2118,405,0,18.78
13392,22964,44742.02,59372.89,173.62,1513,419,0,17.69
13393,22969,44673.50,59297.38,194.94,1640,413,0,20.13
13394,22970,44727.48,59341.47,186.39,1625,416,0,18.71
13395,22972,44734.47,59331.85,164.08,1226,418,0,19.33
13396,22975,44683.72,59310.77,175.32,1770,414,0,15.42
13397,22978,44737.40,59319.38,158.32,1233,420,0,18.06
13398,22979,44737.40,59319.38,158.32,1233,420,0,18.06
13399,22980,44708.60,59322.09,176.44,1426,414,0,19.09
13400,22990,44664.41,59329.15,215.72,2152,410,0,19.18
13401,22991,44724.70,59369.58,169.09,1575,414,0,16.10
13402,22992,44724.70,59369.58,169.09,1575,414,0,16.10
13403,22993,44680.09,59334.31,215.15,2502,405,0,16.11
13404,23002,44683.78,59295.17,199.07,2220,405,0,15.59
13405,23003,44683.78,59295.17,199.07,2220,405,0,15.59
13406,23004,44703.31,59341.51,173.88,1474,417,0,18.18
13407,23010,44740.01,59342.66,161.40,1226,412,0,18.63
13408,23011,44740.01,59342.66,161.40,1226,412,0,18.63
13409,23018,44723.87,59325.81,192.76,2027,405,0,16.39
13410,23020,44701.27,59362.75,206.99,2355,399,0,16.02
13411,23021,44701.27,59362.75,206.99,2355,399,0,16.02
13412,23024,44706.89,59314.17,156.74,1273,418,0,17.18
13413,23027,44670.05,59329.75,173.56,1872,411,0,14.33
13414,23028,44709.36,59338.09,174.00,1411,415,0,18.77
13415,23039,44724.58,59352.73,186.13,1679,411,0,18.06
13416,23050,44683.19,59322.51,177.90,1678,408,0,16.53
13417,23051,44742.57,59306.99,169.20,1444,410,0,17.41
13418,23052,44742.57,59306.99,169.20,1444,410,0,17.41
13419,23055,44687.96,59327.94,215.92,2067,409,0,19.75
13420,23058,44678.29,59316.98,174.37,1545,408,0,17.19
13421,23066,44712.99,59327.31,207.22,2093,406,0,17.88
13422,23067,44723.88,59337.11,185.48,1589,416,0,18.92
13423,23068,44716.89,59325.53,135.69,948,419,0,17.57
13424,23072,44687.83,59292.33,196.39,1820,411,0,18.68
13425,23076,44706.77,59340.35,197.25,2149,407,0,15.90
13426,23077,44748.57,59313.93,233.53,2031,415,0,24.00
13427,23078,44748.57,59313.93,233.53,2031,415,0,24.00
13428,23081,44715.14,59374.11,205.34,1652,408,0,21.89
13429,23082,44690.78,59344.32,189.16,2231,394,0,14.11
13430,23083,44690.78,59344.32,189.16,2231,394,0,14.11
13431,23085,44690.13,59345.73,214.94,2162,401,0,18.55
13432,23086,44705.59,59322.33,213.87,2162,406,0,18.55
13433,23091,44739.07,59337.88,176.92,1427,409,0,19.04
13434,23096,44681.60,59340.76,177.87,1390,411,0,19.76
13435,23102,44695.60,59380.82,215.08,1662,404,0,23.78
13436,23105,44709.87,59310.96,135.41,1034,421,0,16.18
13437,23109,44704.25,59296.48,218.18,2288,408,0,18.68
13438,23119,44725.18,59361.70,195.13,1556,409,0,21.26
13439,23127,44723.02,59295.86,196.64,1397,417,0,23.87
13440,23128,44744.57,59366.18,223.74,2346,406,0,18.71
13441,23129,44744.57,59366.18,223.74,2346,406,0,18.71
13442,23131,44697.29,59294.69,203.10,1930,409,0,18.55
13443,23132,44697.29,59294.69,203.10,1930,409,0,18.55
13444,23134,44693.96,59331.07,205.98,1708,408,0,21.51
13445,23149,44705.89,59339.95,214.16,1702,416,0,23.48
13446,23150,44706.39,59332.42,146.07,1156,415,0,16.54
13447,23154,44696.91,59303.06,203.49,1612,410,0,22.13
13448,23160,44703.52,59351.31,202.81,2407,390,0,14.76
13449,23161,44718.83,59322.89,152.55,1221,411,0,16.90
13450,23162,44659.67,59309.83,222.78,2211,400,0,19.65
13451,23174,44701.50,59399.13,193.65,1621,408,0,19.90
13452,23175,44701.50,59399.13,193.65,1621,408,0,19.90
13453,23186,44723.94,59324.49,193.10,1449,411,0,22.18
13454,23188,44689.19,59330.93,215.19,2546,398,0,15.96
13455,23189,44689.19,59330.93,215.19,2546,398,0,15.96
13456,23197,44732.65,59367.78,187.45,1513,412,0,20.09
13457,23198,44732.65,59367.78,187.45,1513,412,0,20.09
13458,23203,44712.33,59328.11,216.67,2342,400,0,17.48
13459,23204,44712.33,59328.11,216.67,2342,400,0,17.48
13460,23207,44715.72,59392.46,148.12,968,422,0,20.24
13461,23208,44715.72,59392.46,148.12,968,422,0,20.24
13462,23209,44700.70,59282.39,216.89,2000,409,0,20.39
13463,23210,44708.65,59322.91,220.20,2690,397,0,15.80
13464,23211,44708.65,59322.91,220.20,2690,397,0,15.80
13465,23212,44734.29,59353.97,212.24,1926,412,0,20.57
13466,23213,44669.44,59305.68,194.94,2047,402,0,16.15
13467,23214,44669.44,59305.68,194.94,2047,402,0,16.15
13468,23229,44687.88,59318.17,192.44,1909,397,0,16.73
13469,23237,44753.51,59309.58,223.02,2676,390,0,16.50
13470,23238,44753.51,59309.58,223.02,2676,390,0,16.50
13471,23240,44753.58,59377.77,209.04,1807,398,0,20.62
13472,23241,44683.98,59333.48,207.35,1990,409,0,18.89
13473,23247,44705.64,59356.30,188.29,1648,404,0,18.66
13474,23248,44705.64,59356.30,188.29,1648,404,0,18.66
13475,23249,44730.50,59292.26,174.53,1614,409,0,16.52
13476,23253,44721.10,59359.83,173.78,1752,409,0,15.18
13477,23254,44721.10,59359.83,173.78,1752,409,0,15.18
13478,23262,44724.06,59309.56,217.57,2426,398,0,16.93
13479,23267,44717.27,59357.47,234.15,2473,386,0,19.07
13480,23269,44717.62,59314.65,218.21,2531,395,0,16.35
13481,23272,44756.67,59357.07,171.86,1221,417,0,21.09
13482,23273,44756.67,59357.07,171.86,1221,417,0,21.09
13483,23275,44724.91,59370.26,219.89,2309,399,0,18.11
13484,23276,44724.91,59370.26,219.89,2309,399,0,18.11
13485,23282,44723.45,59295.53,218.69,2510,403,0,16.62
13486,23283,44723.45,59295.53,218.69,2510,403,0,16.62
13487,23294,44680.51,59325.62,176.25,1543,408,0,17.65
13488,23301,44715.66,59328.14,176.10,1682,405,0,16.10
13489,23302,44693.36,59367.92,216.46,2289,396,0,17.66
13490,23307,44697.99,59331.10,203.77,1869,410,0,19.38
13491,23309,44711.22,59350.19,200.14,1700,400,0,20.16
13492,23313,44677.16,59310.61,197.66,1535,416,0,22.08
13493,23315,44704.51,59368.22,162.13,1304,411,0,17.70
13494,23318,44682.29,59304.59,174.34,1490,408,0,17.84
13495,23319,44686.65,59343.88,220.14,2032,408,0,20.97
13496,23321,44707.58,59296.81,214.46,1851,401,0,21.28
13497,23322,44658.69,59308.07,171.29,1631,412,0,15.94
13498,23323,44658.69,59308.07,171.29,1631,412,0,15.94
13499,23326,44700.66,59366.43,219.74,1573,412,0,26.43
13500,23328,44692.05,59323.91,221.51,2579,403,0,16.75
13501,23329,44692.05,59323.91,221.51,2579,403,0,16.75
13502,23331,44717.54,59335.54,130.95,1034,416,0,15.19
13503,23335,44659.12,59348.87,214.94,2439,398,0,16.67
13504,23336,44656.99,59344.27,198.75,1954,415,0,17.83
13505,23345,44739.07,59342.20,207.81,2069,403,0,18.19
13506,23346,44703.06,59304.42,187.51,1694,414,0,18.35
13507,23347,44676.08,59341.29,197.85,2179,404,0,15.74
13508,23357,44677.85,59343.14,188.98,2338,401,0,14.01
13509,23364,44714.31,59325.24,201.43,2123,403,0,16.68
13510,23371,44688.24,59309.91,218.16,2427,409,0,17.63
13511,23376,44689.29,59355.95,222.84,2532,396,0,17.10
13512,23381,44709.10,59339.38,152.36,1235,412,0,16.69
13513,23382,44709.10,59339.38,152.36,1235,412,0,16.69
13514,23388,44728.44,59313.16,167.89,1376,415,0,18.05
13515,23389,44728.44,59313.16,167.89,1376,415,0,18.05
13516,23390,44755.92,59316.91,167.39,1304,410,0,18.75
13517,23392,44707.76,59346.48,186.27,1502,418,0,20.42
13518,23393,44717.27,59354.85,195.44,1520,413,0,21.69
13519,23402,44691.40,59335.24,182.42,1442,417,0,20.15
13520,23403,44691.40,59335.24,182.42,1442,417,0,20.15
13521,23406,44706.90,59317.91,167.52,1493,414,0,16.74
13522,23407,44662.69,59312.22,218.41,2253,406,0,18.61
13523,23414,44678.76,59331.42,209.98,1888,411,0,20.66
13524,23415,44678.76,59331.42,209.98,1888,411,0,20.66
13525,23421,44717.06,59343.53,196.31,1771,406,0,18.82
13526,23423,44721.51,59383.06,207.73,2003,404,0,18.57
13527,23424,44721.51,59383.06,207.73,2003,404,0,18.57
13528,23426,44703.68,59345.24,136.14,1025,424,0,16.51
13529,23427,44703.68,59345.24,136.14,1025,424,0,16.51
13530,23429,44718.14,59354.09,239.49,2875,393,0,17.52
13531,23437,44684.61,59339.95,195.66,1725,405,0,19.18
13532,23451,44679.15,59335.47,211.90,2176,395,0,18.07
13533,23453,44714.56,59347.88,188.19,2209,403,0,14.07
13534,23477,44698.20,59332.60,155.31,1133,417,0,18.83
13535,23478,44698.20,59332.60,155.31,1133,417,0,18.83
13536,23481,44736.19,59348.43,212.16,2207,398,0,17.77
13537,23482,44736.19,59348.43,212.16,2207,398,0,17.77
13538,23483,44694.92,59343.03,182.69,1375,417,0,21.12
13539,23486,44699.30,59357.39,197.64,1928,412,0,17.68
13540,23487,44703.19,59319.97,189.42,1680,411,0,18.58
13541,23488,44703.19,59319.97,189.42,1680,411,0,18.58
13542,23490,44706.94,59329.67,196.40,1820,401,0,18.29
13543,23501,44713.87,59332.78,156.05,1354,415,0,16.04
13544,23513,44738.86,59304.00,185.35,1857,418,0,16.53
13545,23514,44738.86,59304.00,185.35,1857,418,0,16.53
13546,23519,44692.48,59346.82,174.90,1461,407,0,18.18
13547,23524,44733.20,59349.37,197.26,2076,400,0,16.53
13548,23525,44733.20,59349.37,197.26,2076,400,0,16.53
13549,23527,44712.52,59381.53,205.55,1981,408,0,18.46
13550,23529,44707.79,59379.73,144.26,897,431,0,20.93
13551,23540,44676.50,59295.50,175.66,1488,417,0,18.33
13552,23541,44694.70,59322.57,205.68,2059,410,0,17.97
13553,23542,44694.70,59322.57,205.68,2059,410,0,17.97
13554,23543,44718.26,59333.19,209.21,2015,403,0,18.84
13555,23544,44665.33,59352.13,183.17,1925,415,0,15.55
13556,23545,44712.83,59304.74,221.47,2656,402,0,17.17
13557,23547,44751.60,59314.78,200.57,2236,400,0,15.95
13558,23548,44726.20,59314.24,158.96,1126,416,0,19.75
13559,23549,44714.30,59314.92,210.59,2441,392,0,15.71
13560,23554,44704.11,59341.66,234.80,2746,398,0,17.72
13561,23555,44705.38,59339.98,200.66,1783,410,0,19.65
13562,23556,44748.91,59321.64,179.52,1598,412,0,17.64
13563,23571,44692.17,59313.73,207.28,1859,416,0,20.19
13564,23572,44692.17,59313.73,207.28,1859,416,0,20.19
13565,23573,44694.34,59289.57,169.58,1149,414,0,21.72
13566,23574,44700.69,59314.13,198.64,1803,409,0,18.97
13567,23575,44681.95,59340.19,194.33,1640,413,0,20.04
13568,23576,44681.95,59340.19,194.33,1640,413,0,20.04
13569,23577,44684.54,59309.60,157.90,1370,409,0,16.09
13570,23579,44715.41,59320.72,194.39,1943,405,0,17.32
13571,23581,44739.28,59354.48,169.54,1398,419,0,18.19
13572,23582,44739.28,59354.48,169.54,1398,419,0,18.19
13573,23595,44700.91,59334.85,221.11,2849,403,0,15.26
13574,23599,44693.97,59323.98,224.74,2516,399,0,17.71
13575,23600,44693.97,59323.98,224.74,2516,399,0,17.71
13576,23612,44688.30,59314.75,181.96,1744,407,0,16.56
13577,23618,44735.70,59339.31,209.22,2117,405,0,18.42
13578,23619,44735.70,59339.31,209.22,2117,405,0,18.42
13579,23620,44741.86,59300.58,204.48,2350,399,0,15.46
13580,23621,44726.45,59327.91,200.33,1997,404,0,17.45
13581,23622,44726.45,59327.91,200.33,1997,404,0,17.45
13582,23639,44692.05,59330.04,208.82,2216,401,0,17.17
13583,23640,44719.05,59336.61,210.14,2196,406,0,17.62
13584,23641,44690.11,59332.11,147.16,970,424,0,19.96
13585,23642,44725.98,59306.44,146.87,1102,420,0,17.56
13586,23646,44702.58,59303.06,214.61,2648,400,0,15.21
13587,23647,44702.58,59303.06,214.61,2648,400,0,15.21
13588,23648,44709.00,59337.71,197.08,1592,416,0,21.22
13589,23649,44705.38,59333.82,205.58,2216,402,0,16.63
13590,23652,44732.44,59354.85,201.52,2043,408,0,17.30
13591,23653,44732.44,59354.85,201.52,2043,408,0,17.30
13592,23660,44708.36,59331.58,209.01,2002,404,0,18.93
13593,23666,44672.86,59295.04,202.49,1746,410,0,20.33
13594,23667,44672.86,59295.04,202.49,1746,410,0,20.33
13595,23668,44722.15,59353.41,182.35,1886,415,0,15.82
13596,23669,44722.15,59353.41,182.35,1886,415,0,15.82
13597,23673,44736.84,59372.61,181.49,1577,404,0,18.03
13598,23674,44717.56,59284.96,204.15,2047,402,0,17.55
13599,23675,44717.56,59284.96,204.15,2047,402,0,17.55
13600,23676,44716.84,59316.62,216.45,2679,393,0,15.34
13601,23680,44712.55,59294.09,191.35,1855,413,0,17.56
13602,23684,44697.63,59340.05,165.15,1497,413,0,16.11
13603,23698,44662.16,59340.37,223.63,2433,401,0,18.21
13604,23704,44689.03,59325.43,214.54,2301,404,0,17.49
13605,23717,44700.70,59287.46,197.49,1898,404,0,17.74
13606,23719,44705.66,59349.10,203.24,1831,411,0,19.60
13607,23725,44673.75,59351.61,203.16,1854,414,0,19.61
13608,23730,44769.00,59317.38,229.20,2889,398,0,16.13
13609,23740,44675.91,59293.12,149.90,1040,419,0,19.20
13610,23743,44708.71,59328.02,171.61,1655,412,0,15.84
13611,23755,44691.79,59350.86,201.09,1887,414,0,18.98
13612,23756,44739.43,59346.06,210.46,1963,407,0,19.59
13613,23761,44686.73,59328.81,184.81,1525,413,0,19.52
13614,23762,44694.82,59336.54,198.27,2249,396,0,15.21
13615,23764,44655.42,59292.54,157.83,1310,419,0,16.95
13616,23766,44748.62,59310.92,178.88,1693,414,0,16.80
13617,23767,44707.18,59316.03,177.30,1474,412,0,18.64
